NCES-School-ID,School-Name,School-Type,District,School-Level,Address,Phone,Latitude,Longitude
062187014391,Lindsay Preschool,Public,Lindsay Unified,,"211 Learning Ln., Lindsay, CA 93247",(559)562-8523,36.2051298,-119.0856211
062187002595,Lindsay Senior High,Public,Lindsay Unified,High,"1849 East Tulare Rd., Lindsay, CA 93247",(559)562-5911,36.2117455,-119.066965
062250012117,Lindsey Academy,Public,Long Beach Unified,Middle,"5075 Daisy Ave., Long Beach, CA 90805",(562)423-6451,33.8475803,-118.2003933
060142001618,Linell K. Walker Elementary,Public,Fortuna Elementary,Elementary,"2089 Newburg Rd., Fortuna, CA 95540",(707)725-2519,40.5892312,-124.1445964
062190002597,Linns Valley-Poso Flat Elementary,Public,Linns Valley-Poso Flat Union,"Elementary,Middle","PO Box 399, Glennville, CA 93226",(661)536-8811,35.728927,-118.7037287
062949009599,Linscott Charter,Public,Pajaro Valley Unified,"Elementary,Middle","220 Elm St., Watsonville, CA 95076",(831)728-6301,36.91012509999999,-121.7505034
061488007588,Linton T. Simmons Elementary,Public,Garden Grove Unified,Elementary,"11602 Steele Dr., Garden Grove, CA 92841",(714)663-6096,33.794181,-117.9436737
061026001120,Linwood E. Howe Elementary,Public,Culver City Unified,Elementary,"4100 Irving Pl., Culver City, CA 90232",(310)842-4338,34.0222764,-118.3919559
064116006798,Linwood Elementary,Public,Visalia Unified,Elementary,"3129 South Linwood St., Visalia, CA 93277",(559)730-7776,36.3015393,-119.3413005
060606000542,Lipman Middle,Public,Brisbane Elementary,Middle,"1 Solano St., Brisbane, CA 94005",(415)467-9541,37.6861937,-122.4085041
060002911921,Lisa J. Mails Elementary,Public,Murrieta Valley Unified,Elementary,"35185 Briggs Rd., Murrieta, CA 92563",(951)304-1880,33.6101108,-117.1312054
060209810374,Literacy First Charter,Public,Literacy First Charter District,"Elementary,High","799 East Washington Ave., El Cajon, CA 92020",(619)579-7232,32.7869622,-116.9515338
060837010191,Little Chico Creek Elementary,Public,Chico Unified,Elementary,"2090 Amanda Way, Chico, CA 95928",(530)891-3285,39.7345049,-121.7971492
061692002156,Little Lake Elementary,Public,Hemet Unified,Elementary,"26091 Meridian St., Hemet, CA 92544",(951)765-1660,33.7429136,-116.9286493
062196002609,Little Shasta Elementary,Public,Little Shasta Elementary,"Elementary,Middle","8409 Lower Little Shasta Rd., Montague, CA 96064",(530)459-3269,41.711928,-122.3880729
060282009516,Littlerock High,Public,Antelope Valley Union High,High,"10833 East Avenue R, Littlerock, CA 93543",(661)944-5209,34.57289490000001,-117.9371707
062205009891,Live Oak Alternative,Public,Live Oak Unified,"Elementary,High","2207 Pennington Rd., Live Oak, CA 95953",(530)695-5430,39.2762214,-121.6551497
060216110431,Live Oak Charter,Public,Live Oak Charter District,"Elementary,Middle","100 Gnoss Concourse Bldg. 1, Petaluma, CA 94952",(707)762-9020,38.240567,-122.627558
063513011880,Live Oak Elementary,Public,San Ramon Valley Unified,Elementary,"5151 Sherwood Way, San Ramon, CA 94582",(925)803-3100,37.7541022,-121.8945204
060774009341,Live Oak Elementary,Public,Castaic Union,Elementary,"27715 Saddleridge Rd., Castaic, CA 91384",(661)295-4540,34.4508,-118.6189353
061350009817,Live Oak Elementary,Public,Fallbrook Union Elementary,Elementary,"1978 Reche Rd., Fallbrook, CA 92028",(760)731-4430,33.3706657,-117.2175222
061392001593,Live Oak Elementary,Public,Fontana Unified,Elementary,"9522 Live Oak Ave., Fontana, CA 92335",(909)357-5640,34.0807353,-117.4804796
062199002612,Live Oak Elementary,Public,Live Oak Elementary,Elementary,"1916 Capitola Rd., Santa Cruz, CA 95062",(831)475-2000,36.97533749999999,-121.9813096
062223002656,Live Oak Elementary,Public,Lodi Unified,Elementary,"5099 East Bear Creek Rd., Lodi, CA 95240",(209)331-7370,38.084694,-121.2533146
062205002615,Live Oak High,Public,Live Oak Unified,High,"2351 Pennington Rd., Live Oak, CA 95953",(530)695-5415,39.2778442,-121.6571434
062583003877,Live Oak High,Public,Morgan Hill Unified,High,"1505 East Main Ave., Morgan Hill, CA 95037",(408)201-6100,37.1469066,-121.6344549
060285000213,Live Oak High (Continuation),Public,Antioch Unified,High,"1708 F St., Antioch, CA 94509",(925)779-7440,38.0055602,-121.8132538
063987009647,Live Oak Middle,Public,Tulare City,Middle,"980 North Laspina St., Tulare, CA 93274",(559)685-7310,36.22001780000001,-119.3205991
062205002614,Live Oak Middle,Public,Live Oak Unified,Middle,"2082 Pennington Rd., Live Oak, CA 95953",(530)695-5435,39.2753559,-121.6522221
062211002630,Livermore High,Public,Livermore Valley Joint Unified,High,"600 Maple St., Livermore, CA 94550",(925)606-4812,37.68080310000001,-121.7615471
062466003700,Livingston High,Public,Merced Union High,High,"1617 Main St., Livingston, CA 95334",(209)398-3200,37.3761189,-120.7220678
062217002639,Livingston Middle,Public,Livingston Union,Middle,"101 F St., Livingston, CA 95334",(209)394-5450,37.3830669,-120.7405312
062217013575,Livingston Stepping Stones Preschool,Public,Livingston Union,,"922 B St., Livingston, CA 95334",(209)394-5427,37.3856031,-120.7284039
063036008941,Lloyd G. Johnson Junior High,Public,Pierce Joint Unified,Middle,"938 Wildwood Rd., Arbuckle, CA 95912",(530)476-3261,39.0079839,-122.0545831
069101410510,Lloyd Hance Community,Public,Lake County Office of Education,"Middle,High","1510 Argonaut Rd., Lakeport, CA 95453",(707)262-4167,38.9947178,-122.8844553
062244002692,Lo-Inyo Elementary,Public,Lone Pine Unified,"Elementary,Middle","PO Box 159, Lone Pine, CA 93545",(760)876-5581,36.6063107,-118.0637119
060261000158,Loara Elementary,Public,Anaheim Elementary,Elementary,"1601 West Broadway, Anaheim, CA 92802",(714)517-8932,33.829521,-117.9373944
060263000180,Loara High,Public,Anaheim Union High,High,"1765 West Cerritos Ave., Anaheim, CA 92804",(714)999-3677,33.8116601,-117.9438429
062223002657,Lockeford Elementary,Public,Lodi Unified,"Elementary,Middle","19456 North Tully Rd., Lockeford, CA 95237",(209)331-7214,38.1610483,-121.1485552
062271003141,Lockhurst Drive Charter Elementary,Public,Los Angeles Unified,Elementary,"6170 Lockhurst Dr., Woodland Hills, CA 91367",(818)888-5280,34.1833445,-118.6470937
062271003142,Lockwood Avenue Elementary,Public,Los Angeles Unified,Elementary,"4345 Lockwood Ave., Los Angeles, CA 90029",(323)662-2101,34.0892209,-118.2887485
062805012058,Lockwood STEAM Academy Elementary,Public,Oakland Unified,Elementary,"6701 International Blvd., Oakland, CA 94621",(510)879-2123,37.7609778,-122.1919136
062475003707,Loconoma Valley High,Public,Middletown Unified,High,"20932 Big Canyon Rd., Middletown, CA 95461",(707)987-4170,38.7585557,-122.6142991
061392009136,Locust Elementary,Public,Fontana Unified,Elementary,"7420 Locust Ave., Fontana, CA 92336",(909)357-5650,34.1180663,-117.4106452
060175514027,Lodestar: A Lighthouse Community Charter Public,Public,Lodestar: A Lighthouse Community Charter Public District,"Elementary,High","701 105th Ave., Oakland, CA 94603",(510)775-0255,37.7335524,-122.1782092
062223002658,Lodi High,Public,Lodi Unified,High,"3 South Pacific Ave., Lodi, CA 95242",(209)331-7695,38.133205,-121.2924308
062223002663,Lodi Middle,Public,Lodi Unified,Middle,"945 South Ham Ln., Lodi, CA 95242",(209)331-7540,38.1223238,-121.2898384
062271003143,Logan Academy of Global Ecology,Public,Los Angeles Unified,"Elementary,Middle","1711 West Montana St., Los Angeles, CA 90026",(213)413-6353,34.0788102,-118.257733
063432014499,Logan Memorial Educational Campus,Public,San Diego Unified,"Elementary,High","2875 OCEAN VIEW BLVD, SAN DIEGO, CA 92113",(619)344-6500,32.6988233,-117.1327256
062223011356,Lois E. Borchardt Elementary,Public,Lodi Unified,Elementary,"375 Culbertson Dr., Lodi, CA 95240",(209)331-8212,38.1047251,-121.2650061
062232002671,Loleta Elementary,Public,Loleta Union Elementary,"Elementary,Middle","PO Box 547, Loleta, CA 95551",(707)733-5705,40.6691318,-124.1816517
062025002436,Loma Elementary,Public,La Mesa-Spring Valley,Elementary,"4750 Date Ave., La Mesa, CA 91941",(619)668-5862,32.764884,-117.0224456
063432005504,Loma Portal Elementary,Public,San Diego Unified,Elementary,"3341 Browning St., San Diego, CA 92106",(619)223-1683,32.739891,-117.2218633
062235002673,Loma Prieta Elementary,Public,Loma Prieta Joint Union Elementary,Elementary,"23800 Summit Rd., Los Gatos, CA 95033",(408)353-1106,37.1257267,-121.9445071
062409003631,Loma Rica Elementary,Public,Marysville Joint Unified,Elementary,"5150 Fruitland Rd., Marysville, CA 95901",(530)741-6144,39.3110576,-121.4168228
068450014380,Loma Ridge Elementary,Public,Irvine Unified,Elementary,"500 Tomato Springs, Irvine, CA 92618",(949)404-1400,33.6962361,-117.7032972
062772004187,Loma Verde Elementary,Public,Novato Unified,Elementary,"399 Alameda de La Loma, Novato, CA 94949",(415)883-4681,38.0642402,-122.5468967
060861000866,Loma Verde Elementary,Public,Chula Vista Elementary,Elementary,"1450 Loma Ln., Chula Vista, CA 91911",(619)420-3940,32.6010845,-117.0491552
062187012847,Loma Vista Charter,Public,Lindsay Unified,"Elementary,High","290 North Harvard, Lindsay, CA 93247",(559)562-5111,36.206546,-119.0820242
063393005323,Loma Vista Elementary,Public,Salinas City Elementary,Elementary,"757 Sausal Dr., Salinas, CA 93906",(831)753-5670,36.7084879,-121.6230858
060591008455,Loma Vista Elementary,Public,Brentwood Union,Elementary,"2110 San Jose Ave., Brentwood, CA 94513",(925)513-6390,37.9412791,-121.7363439
064015006642,Loma Vista Elementary,Public,Tustin Unified,Elementary,"300 South C St., Tustin, CA 92780",(714)730-7528,33.7431366,-117.8253119
064098006755,Loma Vista Elementary,Public,Ventura Unified,Elementary,"300 Lynn Dr., Ventura, CA 93003",(805)641-5443,34.2786932,-119.2495378
063756006359,Loma Vista Elementary,Public,South Whittier Elementary,Elementary,"13463 East Meyer Rd., Whittier, CA 90605",(562)941-4712,33.9247689,-118.0432807
062271003144,Loma Vista Elementary,Public,Los Angeles Unified,Elementary,"3629 East 58th St., Maywood, CA 90270",(323)582-6153,33.9903142,-118.1987952
064074006732,Loma Vista Environmental Science Academy,Public,Vallejo City Unified,"Elementary,Middle","146 Rainier St., Vallejo, CA 94589",(707)556-8550,38.1507846,-122.2433437
062832013259,Loma Vista Immersion Academy,Public,Old Adobe Union,Elementary,"207 Maria Dr., Petaluma, CA 94954",(707)765-4302,38.2557037,-122.6269958
060243000135,Loma Vista Middle,Public,Alvord Unified,Middle,"10365 Keller Ave., Riverside, CA 92505",(951)358-1685,33.9341677,-117.4798631
063386005305,Lomarena Elementary,Public,Saddleback Valley Unified,Elementary,"25100 Earhart Rd., Laguna Hills, CA 92653",(949)581-1370,33.5952716,-117.692983
062271003145,Lomita Math/Science/Technology Magnet,Public,Los Angeles Unified,Elementary,"2211 247th St., Lomita, CA 90717",(310)784-6700,33.80118240000001,-118.3204247
062490003718,Lomita Park Elementary,Public,Millbrae Elementary,Elementary,"200 Santa Helena Ave., San Bruno, CA 94066",(650)588-5852,37.6115674,-122.400324
064104010132,Lomitas Elementary,Public,Victor Elementary,Elementary,"12219 Second Ave., Victorville, CA 92395",(760)243-2012,34.4734585,-117.2984376
062241002684,Lompoc High,Public,Lompoc Unified,High,"PO Box 8000, Lompoc, CA 93438",(805)742-3000,34.64,-120.46
062241002683,Lompoc Valley Middle,Public,Lompoc Unified,Middle,"PO Box 8000, Lompoc, CA 93438",(805)742-2600,34.64,-120.46
060561000512,Lone Hill Middle,Public,Bonita Unified,Middle,"115 West Allen Ave., San Dimas, CA 91773",(909)971-8270,34.1178471,-117.8078216
062244002693,Lone Pine High,Public,Lone Pine Unified,High,"PO Box 159, Lone Pine, CA 93545",(760)876-5577,36.6063107,-118.0637119
063525005976,Lone Star Elementary,Public,Sanger Unified,Elementary,"2617 South Fowler Ave., Fresno, CA 93725",(559)524-6430,36.6977079,-119.6828753
060285011276,Lone Tree Elementary,Public,Antioch Unified,Elementary,"1931 Mokelumne Dr., Antioch, CA 94531",(925)779-7480,37.9632247,-121.7883917
064233006927,Lone Tree Elementary,Public,Wheatland,Elementary,"123 Beale Hwy., Beale AFB, CA 95903",(530)788-0248,39.1024767,-121.4184064
063828009645,Long Barn High,Public,Summerville Union High,High,"17555 Tuolumne Rd., Tuolumne, CA 95379",(209)586-3011,37.9622969,-120.2571104
060010810921,Long Beach Unified School District ROP,Public,Long Beach Unified ROP,High,"3701B East Willow St., Long Beach, CA 90815",(562)595-8893,33.8053125,-118.1497861
060229609067,Long Valley,Public,Long Valley District,"Elementary,High","PO Box 7, Doyle, CA 96109",(530)827-2395,40.0272338,-120.104056
063898006537,Longden Elementary,Public,Temple City Unified,Elementary,"9501 Wendon St., Temple City, CA 91780",(626)548-5068,34.113427,-118.0552361
060360013521,Longfellow,Public,Azusa Unified,Elementary,"245 West 10th St., Azusa, CA 91702",(626)815-4700,34.1407618,-117.9096133
062994004677,Longfellow (Henry W.) Elementary,Public,Pasadena Unified,Elementary,"1065 East Washington Blvd., Pasadena, CA 91104",(626)396-5720,34.1694727,-118.1289613
060474000446,Longfellow Arts and Technology Middle,Public,Berkeley Unified,Middle,"1500 Derby St., Berkeley, CA 94703",(510)644-6360,37.8585149,-122.2782376
063315005149,Longfellow Elementary,Public,Riverside Unified,Elementary,"3610 Eucalyptus Ave., Riverside, CA 92507",(951)788-7335,33.97742059999999,-117.3586738
063441005641,Longfellow Elementary,Public,San Francisco Unified,Elementary,"755 Morse St., San Francisco, CA 94112",(415)469-4730,37.710651,-122.446825
060962000989,Longfellow Elementary,Public,Compton Unified,"Elementary,Middle","1101 South Dwight St., Compton, CA 90220",(310)898-6460,33.8854548,-118.2410872
060363000307,Longfellow Elementary,Public,Bakersfield City,Elementary,"1900 Stockton St., Bakersfield, CA 93305",(661)631-5350,35.3890931,-119.0020958
064245006942,Longfellow Elementary,Public,Whittier City Elementary,Elementary,"6005 South Magnolia Ave., Whittier, CA 90601",(562)789-3180,33.9878596,-118.0512195
062250002737,Longfellow Elementary,Public,Long Beach Unified,Elementary,"3800 Olive Ave., Long Beach, CA 90807",(562)595-0308,33.8270469,-118.1815653
063432005505,Longfellow K-8,Public,San Diego Unified,"Elementary,Middle","5055 July St., San Diego, CA 92110",(619)276-4206,32.7824441,-117.1879458
060297000233,Longley Way Elementary,Public,Arcadia Unified,Elementary,"2601 Longley Way, Arcadia, CA 91007",(626)821-8357,34.1091597,-118.0417947
061674002120,Longwood Elementary,Public,Hayward Unified,Elementary,"850 Longwood Ave., Hayward, CA 94541",(510)723-3850,37.6580747,-122.109817
062256012246,Loomis Basin Charter,Public,Loomis Union Elementary,"Elementary,Middle","5438 Laird Rd., Loomis, CA 95650",(916)652-2642,38.7895936,-121.1701439
062256002772,Loomis Elementary,Public,Loomis Union Elementary,"Elementary,Middle","3505 Taylor Rd., Loomis, CA 95650",(916)652-1824,38.8241652,-121.1900083
062308003523,Lopez Continuation High,Public,Lucia Mar Unified,High,"1055 Mesa View Dr., Arroyo Grande, CA 93420",(805)474-3750,35.0661292,-120.5944389
063132011671,Lopez Elementary,Public,Pomona Unified,Elementary,"800 South Garey Ave., Pomona, CA 91766",(909)397-4438,34.0519766,-117.7492676
063132004851,Lorbeer Middle,Public,Pomona Unified,Middle,"501 Diamond Bar Blvd., Diamond Bar, CA 91765",(909)397-4527,34.0168377,-117.8076347
062343003558,Lord Baden-Powell,Public,Magnolia Elementary,Elementary,"2911 Stonybrook Dr., Anaheim, CA 92804",(714)761-5442,33.8215034,-117.9897961
062271003186,Loren Miller Elementary,Public,Los Angeles Unified,Elementary,"830 West 77th St., Los Angeles, CA 90044",(323)753-4445,33.969446,-118.2883825
062274010962,Lorena Falasco Elementary,Public,Los Banos Unified,Elementary,"310 Overland Ave., Los Banos, CA 93635",(209)827-5834,37.0756524,-120.8493785
062271003147,Lorena Street Elementary,Public,Los Angeles Unified,Elementary,"1015 South Lorena St., Los Angeles, CA 90023",(323)268-1128,34.0255757,-118.204014
063471005855,Lorenzo Manor Elementary,Public,San Lorenzo Unified,Elementary,"18250 Bengal St., Hayward, CA 94541",(510)317-5400,37.6747581,-122.1186692
062271003148,Loreto Street Elementary,Public,Los Angeles Unified,Elementary,"3408 Arroyo Seco Ave., Los Angeles, CA 90065",(323)222-5176,34.0867538,-118.2164205
062769004174,Loretta Lampton Elementary,Public,Norwalk-La Mirada Unified,Elementary,"14716 Elmcroft Ave., Norwalk, CA 90650",(562)210-3255,33.8964168,-118.094139
061674002121,Lorin A. Eden Elementary,Public,Hayward Unified,Elementary,"PO Box 5000, Hayward, CA 94540",(510)723-3855,37.6599999,-122.1
063531006001,Lorin Griset Academy,Public,Santa Ana Unified,High,"1915 West McFadden, Santa Ana, CA 92704",(714)648-2900,33.734933,-117.8944371
062271003150,Lorne Street Elementary,Public,Los Angeles Unified,Elementary,"17440 Lorne St., Northridge, CA 91325",(818)342-3123,34.2163001,-118.513601
063459005727,Los Alamitos Elementary,Public,San Jose Unified,Elementary,"6130 Silberman Dr., San Jose, CA 95120",(408)535-6297,37.22789789999999,-121.8789007
062259007303,Los Alamitos Elementary,Public,Los Alamitos Unified,Elementary,"10862 Bloomfield St., Los Alamitos, CA 90720",(714)816-3300,33.8060802,-118.0627475
062259007304,Los Alamitos High,Public,Los Alamitos Unified,High,"3591 Cerritos Ave., Los Alamitos, CA 90720",(562)799-4780,33.8103542,-118.0714678
063386005306,Los Alisos Intermediate,Public,Saddleback Valley Unified,Middle,"25171 Moor Ave., Mission Viejo, CA 92691",(949)830-9700,33.6169003,-117.6909666
